HARD0,GA,66,13914
HARD1,GA,66,15148
HARD2,GA,66,13426
HARD3,GA,66,12568
HARD4,GA,65,15215
HARD5,GA,66,14995
HARD6,GA,66,11892
HARD7,GA,64,10465
HARD8,GA,66,16163
HARD9,GA,66,14083
